Started: 2026-06-16T10:17:44.868009
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/stripped_e0p5_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/stripped_star.short
 We have         1482 profile zones.
 We have         1482 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           33 points
 Total energy of the model =   -8.9562888629634544E+050  ergs
 Total energy of the bomb =    1.3956288862963454E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
  210000   2.044934E+04   9.996652E-02   5.093338E+03   1.156156E+14
  211000   2.054932E+04   1.000015E-01   5.091780E+03   1.162023E+14
  212000   2.064934E+04   1.000195E-01   5.086849E+03   1.167894E+14
  213000   2.074931E+04   9.996441E-02   5.094927E+03   1.173761E+14
  214000   2.084929E+04   1.000121E-01   5.089397E+03   1.179629E+14
  215000   2.094925E+04   9.992721E-02   5.098430E+03   1.185496E+14
  216000   2.104919E+04   9.996121E-02   5.093731E+03   1.191362E+14
  217000   2.114917E+04   9.995081E-02   5.094105E+03   1.197230E+14
  218000   2.124912E+04   9.996505E-02   5.094817E+03   1.203097E+14
  219000   2.134910E+04   1.000250E-01   5.089008E+03   1.208965E+14
  220000   2.144909E+04   9.998040E-02   5.093319E+03   1.214835E+14
  221000   2.154905E+04   9.994908E-02   5.093239E+03   1.220702E+14
  222000   2.164906E+04   1.000179E-01   5.089794E+03   1.226572E+14
  223000   2.174905E+04   9.997982E-02   5.093391E+03   1.232441E+14
  224000   2.184905E+04   1.000172E-01   5.088337E+03   1.238311E+14
  225000   2.194903E+04   9.995345E-02   5.095073E+03   1.244180E+14
  226000   2.204899E+04   1.000066E-01   5.089556E+03   1.250047E+14
  227000   2.214898E+04   9.998938E-02   5.092733E+03   1.255917E+14
  228000   2.224898E+04   1.000027E-01   5.088727E+03   1.261787E+14
  229000   2.234900E+04   9.999646E-02   5.090492E+03   1.267659E+14
  230000   2.244901E+04   1.000137E-01   5.090605E+03   1.273529E+14
  231000   2.254903E+04   1.000204E-01   5.087697E+03   1.279401E+14
  232000   2.264903E+04   9.998989E-02   5.091932E+03   1.285271E+14
  233000   2.274901E+04   9.999834E-02   5.088484E+03   1.291140E+14
  234000   2.284906E+04   1.000641E-01   5.085785E+03   1.297014E+14
  235000   2.294909E+04   1.000160E-01   5.088924E+03   1.302886E+14
  236000   2.304916E+04   1.000867E-01   5.081991E+03   1.308760E+14
  237000   2.314920E+04   9.999931E-02   5.089994E+03   1.314633E+14
  238000   2.324922E+04   1.000808E-01   5.082239E+03   1.320505E+14
  239000   2.334931E+04   1.000740E-01   5.083744E+03   1.326381E+14
  240000   2.344936E+04   1.000573E-01   5.083706E+03   1.332254E+14
  241000   2.354946E+04   1.000964E-01   5.082460E+03   1.338131E+14
  242000   2.364955E+04   1.000863E-01   5.083322E+03   1.344007E+14
  243000   2.374965E+04   1.001177E-01   5.080211E+03   1.349883E+14
  244000   2.384977E+04   1.001224E-01   5.079310E+03   1.355761E+14
