Started: 2026-06-22T14:58:44.691031
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/wn3_sce_mass_m0p01_r5_e1_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/generated/avishai_wn3_ext_m0p01_r5.short
 We have         1177 profile zones.
 We have         1177 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           21 points
 Total energy of the model =   -1.1785238357603449E+051  ergs
 Total energy of the bomb =    2.1785238357603449E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
  154000   6.041358E+04   4.513208E-01   1.791411E+02   2.212024E+14
  155000   6.086512E+04   4.518340E-01   1.787838E+02   2.228604E+14
  156000   6.131711E+04   4.523130E-01   1.784085E+02   2.245200E+14
  157000   6.176969E+04   4.528990E-01   1.781790E+02   2.261818E+14
  158000   6.222250E+04   4.525952E-01   1.782263E+02   2.278444E+14
  159000   6.267523E+04   4.526920E-01   1.781996E+02   2.295067E+14
  160000   6.312808E+04   4.530273E-01   1.780007E+02   2.311694E+14
  161000   6.358117E+04   4.528550E-01   1.779795E+02   2.328331E+14
  162000   6.403398E+04   4.525883E-01   1.781531E+02   2.344957E+14
  163000   6.448664E+04   4.524797E-01   1.780521E+02   2.361577E+14
  164000   6.493924E+04   4.530856E-01   1.773029E+02   2.378196E+14
  165000   6.539300E+04   4.543431E-01   1.766629E+02   2.394856E+14
  166000   6.584772E+04   4.543487E-01   1.766169E+02   2.411552E+14
  167000   6.630164E+04   4.534535E-01   1.771216E+02   2.428219E+14
  168000   6.675535E+04   4.538527E-01   1.773354E+02   2.444877E+14
  169000   6.720905E+04   4.536205E-01   1.768652E+02   2.461536E+14
  170000   6.766316E+04   4.547485E-01   1.759868E+02   2.478209E+14
  171000   6.811860E+04   4.561946E-01   1.752996E+02   2.494932E+14
  172000   6.857530E+04   4.569154E-01   1.750882E+02   2.511700E+14
  173000   6.903191E+04   4.561445E-01   1.752708E+02   2.528465E+14
  174000   6.948776E+04   4.560591E-01   1.756674E+02   2.545202E+14
  175000   6.994383E+04   4.558346E-01   1.755122E+02   2.561947E+14
  176000   7.039975E+04   4.562667E-01   1.747252E+02   2.578687E+14
  177000   7.085663E+04   4.578141E-01   1.737565E+02   2.595462E+14
  178000   7.131536E+04   4.590352E-01   1.734660E+02   2.612305E+14
  179000   7.177397E+04   4.583897E-01   1.737298E+02   2.629143E+14
  180000   7.223238E+04   4.585940E-01   1.738868E+02   2.645974E+14
  181000   7.269081E+04   4.584636E-01   1.735683E+02   2.662805E+14
  182000   7.314953E+04   4.591196E-01   1.730308E+02   2.679647E+14
  183000   7.360926E+04   4.600860E-01   1.727721E+02   2.696526E+14
  184000   7.406927E+04   4.600758E-01   1.727952E+02   2.713416E+14
  185000   7.452934E+04   4.601216E-01   1.727636E+02   2.730308E+14
  186000   7.498925E+04   4.599809E-01   1.724072E+02   2.747193E+14
  187000   7.544964E+04   4.608003E-01   1.719595E+02   2.764097E+14
  188000   7.591090E+04   4.614077E-01   1.718239E+02   2.781032E+14
  189000   7.637217E+04   4.610572E-01   1.718662E+02   2.797968E+14
  190000   7.683311E+04   4.609076E-01   1.720326E+02   2.814891E+14
  191000   7.729409E+04   4.610798E-01   1.720550E+02   2.831816E+14
  192000   7.775509E+04   4.608896E-01   1.718522E+02   2.848741E+14
  193000   7.821613E+04   4.611713E-01   1.713334E+02   2.865668E+14
  194000   7.867785E+04   4.624498E-01   1.707030E+02   2.882620E+14
  195000   7.914071E+04   4.627364E-01   1.705846E+02   2.899614E+14
  196000   7.960287E+04   4.616547E-01   1.710303E+02   2.916582E+14
  197000   8.006412E+04   4.612849E-01   1.715705E+02   2.933517E+14
  198000   8.052556E+04   4.612114E-01   1.714632E+02   2.950458E+14
  199000   8.098695E+04   4.618238E-01   1.707109E+02   2.967398E+14
      nt           time          dtime       max(rho)       shockpos
  200000   8.144939E+04   4.632251E-01   1.699224E+02   2.984376E+14
  201000   8.191331E+04   4.638536E-01   1.697838E+02   3.001409E+14
  202000   8.237667E+04   4.631140E-01   1.701683E+02   3.018421E+14
  203000   8.283974E+04   4.631696E-01   1.704170E+02   3.035422E+14
  204000   8.330298E+04   4.632283E-01   1.702709E+02   3.052430E+14
  205000   8.376630E+04   4.634958E-01   1.699018E+02   3.069440E+14
  206000   8.423021E+04   4.640663E-01   1.695970E+02   3.086472E+14
  207000   8.469464E+04   4.645934E-01   1.693915E+02   3.103523E+14
  208000   8.515938E+04   4.649567E-01   1.692463E+02   3.120586E+14
  209000   8.562427E+04   4.649622E-01   1.692314E+02   3.137654E+14
  210000   8.608921E+04   4.650061E-01   1.691118E+02   3.154724E+14
  211000   8.655428E+04   4.650234E-01   1.689321E+02   3.171798E+14
  212000   8.701960E+04   4.656106E-01   1.686858E+02   3.188882E+14
  213000   8.748527E+04   4.654936E-01   1.686806E+02   3.205979E+14
  214000   8.795090E+04   4.655800E-01   1.686654E+02   3.223073E+14
  215000   8.841651E+04   4.654935E-01   1.683949E+02   3.240168E+14
  216000   8.888227E+04   4.660499E-01   1.678024E+02   3.257268E+14
  217000   8.934899E+04   4.674170E-01   1.672609E+02   3.274403E+14
  218000   8.981653E+04   4.671412E-01   1.673046E+02   3.291568E+14
  219000   9.028324E+04   4.665175E-01   1.677250E+02   3.308702E+14
  220000   9.074979E+04   4.666628E-01   1.678997E+02   3.325831E+14
  221000   9.121625E+04   4.664194E-01   1.673889E+02   3.342956E+14
  222000   9.168331E+04   4.678213E-01   1.665787E+02   3.360104E+14
  223000   9.215179E+04   4.691024E-01   1.660887E+02   3.377304E+14
  224000   9.262115E+04   4.692666E-01   1.660518E+02   3.394536E+14
  225000   9.308999E+04   4.687098E-01   1.663169E+02   3.411748E+14
  226000   9.355864E+04   4.685945E-01   1.664931E+02   3.428954E+14
  227000   9.402736E+04   4.686419E-01   1.664165E+02   3.446162E+14
  228000   9.449603E+04   4.688037E-01   1.659907E+02   3.463369E+14
  229000   9.496530E+04   4.697265E-01   1.654849E+02   3.480598E+14
  230000   9.543556E+04   4.705966E-01   1.652329E+02   3.497862E+14
  231000   9.590604E+04   4.701044E-01   1.653012E+02   3.515135E+14
  232000   9.637589E+04   4.697449E-01   1.655880E+02   3.532385E+14
  233000   9.684575E+04   4.698399E-01   1.656065E+02   3.549635E+14
  234000   9.731569E+04   4.700210E-01   1.653194E+02   3.566888E+14
  235000   9.778607E+04   4.708040E-01   1.649964E+02   3.584157E+14
  236000   9.825695E+04   4.706680E-01   1.650028E+02   3.601445E+14
  237000   9.872760E+04   4.708071E-01   1.651070E+02   3.618724E+14
  238000   9.919833E+04   4.705738E-01   1.649289E+02   3.636006E+14
  239000   9.966919E+04   4.711582E-01   1.645146E+02   3.653293E+14
  240000   1.001408E+05   4.720382E-01   1.642661E+02   3.670607E+14
  241000   1.006125E+05   4.713116E-01   1.644197E+02   3.687924E+14
  242000   1.010837E+05   4.712468E-01   1.646579E+02   3.705223E+14
  243000   1.015550E+05   4.711875E-01   1.646459E+02   3.722525E+14
  244000   1.020262E+05   4.713160E-01   1.642756E+02   3.739826E+14
  245000   1.024979E+05   4.723051E-01   1.637171E+02   3.757144E+14
  246000   1.029706E+05   4.730783E-01   1.634127E+02   3.774499E+14
  247000   1.034438E+05   4.728904E-01   1.634335E+02   3.791871E+14
  248000   1.039163E+05   4.723188E-01   1.637395E+02   3.809218E+14
  249000   1.043886E+05   4.724679E-01   1.639240E+02   3.826557E+14
  250000   1.048609E+05   4.722598E-01   1.636639E+02   3.843899E+14
  251000   1.053334E+05   4.729177E-01   1.629754E+02   3.861243E+14
  252000   1.058071E+05   4.743069E-01   1.624689E+02   3.878633E+14
  253000   1.062815E+05   4.740355E-01   1.625340E+02   3.896052E+14
  254000   1.067552E+05   4.735272E-01   1.628775E+02   3.913444E+14
  255000   1.072289E+05   4.737540E-01   1.629689E+02   3.930835E+14
  256000   1.077026E+05   4.738553E-01   1.625712E+02   3.948224E+14
  257000   1.081769E+05   4.746482E-01   1.621383E+02   3.965637E+14
  258000   1.086519E+05   4.754304E-01   1.618552E+02   3.983078E+14
  259000   1.091275E+05   4.755954E-01   1.617845E+02   4.000539E+14
  260000   1.096032E+05   4.757302E-01   1.616748E+02   4.018001E+14
  261000   1.100790E+05   4.758905E-01   1.614842E+02   4.035469E+14
  262000   1.105551E+05   4.762387E-01   1.612920E+02   4.052947E+14
  263000   1.110315E+05   4.765924E-01   1.611609E+02   4.070439E+14
  264000   1.115082E+05   4.767763E-01   1.610542E+02   4.087939E+14
  265000   1.119850E+05   4.768888E-01   1.609389E+02   4.105443E+14
  266000   1.124619E+05   4.769180E-01   1.607784E+02   4.122952E+14
  267000   1.129389E+05   4.771313E-01   1.604191E+02   4.140464E+14
  268000   1.134164E+05   4.780634E-01   1.600242E+02   4.157996E+14
  269000   1.138947E+05   4.782933E-01   1.599053E+02   4.175557E+14
  270000   1.143727E+05   4.775279E-01   1.601402E+02   4.193105E+14
  271000   1.148502E+05   4.777547E-01   1.603917E+02   4.210634E+14
  272000   1.153278E+05   4.775725E-01   1.601205E+02   4.228168E+14
  273000   1.158055E+05   4.782486E-01   1.594935E+02   4.245708E+14
  274000   1.162844E+05   4.796843E-01   1.589834E+02   4.263290E+14
  275000   1.167643E+05   4.794642E-01   1.589838E+02   4.280906E+14
  276000   1.172434E+05   4.789797E-01   1.593088E+02   4.298496E+14
  277000   1.177224E+05   4.791682E-01   1.594523E+02   4.316082E+14
  278000   1.182015E+05   4.791075E-01   1.591874E+02   4.333669E+14
  279000   1.186807E+05   4.797092E-01   1.586580E+02   4.351264E+14
  280000   1.191609E+05   4.806518E-01   1.582231E+02   4.368893E+14
  281000   1.196419E+05   4.814153E-01   1.579596E+02   4.386553E+14
  282000   1.201233E+05   4.813016E-01   1.579777E+02   4.404227E+14
  283000   1.206047E+05   4.812766E-01   1.580301E+02   4.421897E+14
  284000   1.210860E+05   4.813002E-01   1.579433E+02   4.439568E+14
  285000   1.215673E+05   4.814044E-01   1.575812E+02   4.457239E+14
  286000   1.220492E+05   4.823914E-01   1.571830E+02   4.474931E+14
  287000   1.225319E+05   4.828344E-01   1.570546E+02   4.492653E+14
  288000   1.230148E+05   4.829555E-01   1.570383E+02   4.510383E+14
  289000   1.234977E+05   4.828632E-01   1.568812E+02   4.528111E+14
  290000   1.239807E+05   4.831778E-01   1.565340E+02   4.545844E+14
  291000   1.244644E+05   4.840863E-01   1.562081E+02   4.563599E+14
  292000   1.249486E+05   4.840446E-01   1.561783E+02   4.581376E+14
  293000   1.254325E+05   4.837041E-01   1.563272E+02   4.599141E+14
  294000   1.259163E+05   4.837629E-01   1.563372E+02   4.616904E+14
  295000   1.264001E+05   4.839258E-01   1.559403E+02   4.634665E+14
  296000   1.268845E+05   4.849524E-01   1.554404E+02   4.652449E+14
  297000   1.273699E+05   4.858852E-01   1.551297E+02   4.670268E+14
  298000   1.278557E+05   4.855899E-01   1.551817E+02   4.688104E+14
  299000   1.283411E+05   4.852690E-01   1.553772E+02   4.705923E+14
  300000   1.288264E+05   4.854617E-01   1.554560E+02   4.723740E+14
  301000   1.293117E+05   4.853422E-01   1.552749E+02   4.741559E+14
  302000   1.297971E+05   4.856950E-01   1.547908E+02   4.759379E+14
  303000   1.302833E+05   4.867143E-01   1.542938E+02   4.777230E+14
  304000   1.307706E+05   4.876674E-01   1.540688E+02   4.795120E+14
  305000   1.312580E+05   4.869327E-01   1.541915E+02   4.813012E+14
  306000   1.317448E+05   4.868337E-01   1.544237E+02   4.830885E+14
  307000   1.322318E+05   4.869095E-01   1.543520E+02   4.848763E+14
  308000   1.327188E+05   4.870599E-01   1.539814E+02   4.866641E+14
  309000   1.332063E+05   4.881765E-01   1.535375E+02   4.884541E+14
  310000   1.336948E+05   4.886321E-01   1.533979E+02   4.902475E+14
  311000   1.341833E+05   4.884373E-01   1.534842E+02   4.920409E+14
  312000   1.346718E+05   4.885184E-01   1.534683E+02   4.938344E+14
  313000   1.351604E+05   4.885644E-01   1.532463E+02   4.956279E+14
  314000   1.356492E+05   4.892527E-01   1.529678E+02   4.974227E+14
  315000   1.361387E+05   4.893212E-01   1.529048E+02   4.992195E+14
  316000   1.366280E+05   4.894724E-01   1.529534E+02   5.010161E+14
  317000   1.371175E+05   4.894011E-01   1.529103E+02   5.028130E+14
  318000   1.376069E+05   4.895090E-01   1.526755E+02   5.046098E+14
  319000   1.380966E+05   4.900765E-01   1.523318E+02   5.064077E+14
  320000   1.385870E+05   4.906754E-01   1.520531E+02   5.082079E+14
  321000   1.390779E+05   4.909423E-01   1.519754E+02   5.100103E+14
  322000   1.395686E+05   4.905394E-01   1.521122E+02   5.118118E+14
  323000   1.400591E+05   4.905561E-01   1.522143E+02   5.136126E+14
  324000   1.405497E+05   4.905618E-01   1.520790E+02   5.154136E+14
  325000   1.410402E+05   4.907548E-01   1.516243E+02   5.172146E+14
  326000   1.415315E+05   4.918311E-01   1.510557E+02   5.190182E+14
  327000   1.420241E+05   4.929134E-01   1.508235E+02   5.208265E+14
  328000   1.425167E+05   4.921931E-01   1.509558E+02   5.226350E+14
  329000   1.430087E+05   4.920498E-01   1.512171E+02   5.244413E+14
  330000   1.435008E+05   4.919956E-01   1.511218E+02   5.262480E+14
  331000   1.439929E+05   4.924442E-01   1.506652E+02   5.280548E+14
  332000   1.444859E+05   4.934994E-01   1.502089E+02   5.298646E+14
  333000   1.449799E+05   4.941950E-01   1.500253E+02   5.316781E+14
  334000   1.454740E+05   4.940906E-01   1.500696E+02   5.334922E+14
  335000   1.459681E+05   4.941175E-01   1.500930E+02   5.353061E+14
  336000   1.464623E+05   4.942160E-01   1.499734E+02   5.371204E+14
  337000   1.469566E+05   4.944645E-01   1.497635E+02   5.389351E+14
  338000   1.474512E+05   4.949212E-01   1.495657E+02   5.407512E+14
  339000   1.479463E+05   4.951445E-01   1.494765E+02   5.425688E+14
  340000   1.484416E+05   4.953130E-01   1.493939E+02   5.443870E+14
  341000   1.489370E+05   4.953988E-01   1.492948E+02   5.462057E+14
  342000   1.494324E+05   4.955650E-01   1.490779E+02   5.480244E+14
  343000   1.499282E+05   4.960091E-01   1.488438E+02   5.498446E+14
  344000   1.504244E+05   4.964526E-01   1.486760E+02   5.516665E+14
  345000   1.509208E+05   4.961906E-01   1.487189E+02   5.534889E+14
  346000   1.514168E+05   4.959057E-01   1.488767E+02   5.553099E+14
  347000   1.519129E+05   4.959879E-01   1.488215E+02   5.571311E+14
  348000   1.524089E+05   4.961276E-01   1.484178E+02   5.589521E+14
  349000   1.529056E+05   4.972323E-01   1.479052E+02   5.607755E+14
  350000   1.534034E+05   4.981242E-01   1.477037E+02   5.626032E+14
  351000   1.539011E+05   4.973808E-01   1.478844E+02   5.644306E+14
  352000   1.543984E+05   4.972238E-01   1.481036E+02   5.662562E+14
  353000   1.548957E+05   4.971612E-01   1.480665E+02   5.680820E+14
  354000   1.553930E+05   4.975640E-01   1.476602E+02   5.699077E+14
  355000   1.558911E+05   4.985592E-01   1.472417E+02   5.717362E+14
  356000   1.563901E+05   4.993417E-01   1.470233E+02   5.735680E+14
  357000   1.568893E+05   4.991609E-01   1.470518E+02   5.754010E+14
  358000   1.573883E+05   4.990548E-01   1.471502E+02   5.772330E+14
  359000   1.578875E+05   4.991285E-01   1.471426E+02   5.790654E+14
  360000   1.583865E+05   4.991347E-01   1.469661E+02   5.808977E+14
  361000   1.588858E+05   4.995397E-01   1.466656E+02   5.827307E+14
  362000   1.593858E+05   5.002246E-01   1.464239E+02   5.845661E+14
  363000   1.598862E+05   5.005771E-01   1.463331E+02   5.864034E+14
  364000   1.603867E+05   5.005412E-01   1.463333E+02   5.882409E+14
  365000   1.608872E+05   5.004968E-01   1.461898E+02   5.900784E+14
