   0.134310895E+06   0.938585517E+04  -0.144122746E+02  -0.141638194E+02  -0.144176030E+02  -0.144331627E+02  -0.143404985E+02  -0.141987224E+02  -0.150038194E+02  -0.143084911E+02  -0.144749388E+02  -0.146322746E+02  -0.147496105E+02
   0.136020895E+06   0.931651503E+04  -0.144078516E+02  -0.141455879E+02  -0.144067952E+02  -0.144277007E+02  -0.143381535E+02  -0.141984553E+02  -0.149858897E+02  -0.142966443E+02  -0.144673989E+02  -0.146278516E+02  -0.147481535E+02
   0.137730895E+06   0.924610498E+04  -0.144025344E+02  -0.141234664E+02  -0.143936360E+02  -0.144212632E+02  -0.143350768E+02  -0.141976192E+02  -0.149660088E+02  -0.142823648E+02  -0.144587208E+02  -0.146225344E+02  -0.147450768E+02
   0.139440895E+06   0.917837379E+04  -0.143977580E+02  -0.141025250E+02  -0.143813159E+02  -0.144154091E+02  -0.143324557E+02  -0.141971535E+02  -0.149472228E+02  -0.142689671E+02  -0.144507114E+02  -0.146177580E+02  -0.147424557E+02
   0.141150895E+06   0.911086755E+04  -0.143927525E+02  -0.140814083E+02  -0.143687919E+02  -0.144093296E+02  -0.143295984E+02  -0.141964443E+02  -0.149282542E+02  -0.142553689E+02  -0.144424837E+02  -0.146127525E+02  -0.147395984E+02
   0.142860895E+06   0.904486132E+04  -0.143878782E+02  -0.140607807E+02  -0.143565660E+02  -0.144034051E+02  -0.143268246E+02  -0.141957709E+02  -0.149097270E+02  -0.142420929E+02  -0.144344587E+02  -0.146078782E+02  -0.147368246E+02
   0.144570895E+06   0.897982747E+04  -0.143829792E+02  -0.140403605E+02  -0.143444238E+02  -0.143974713E+02  -0.143239951E+02  -0.141950109E+02  -0.148913763E+02  -0.142289159E+02  -0.144264555E+02  -0.146029792E+02  -0.147339951E+02
   0.146280895E+06   0.891598715E+04  -0.143781592E+02  -0.140203041E+02  -0.143324935E+02  -0.143916356E+02  -0.143212066E+02  -0.141942539E+02  -0.148733515E+02  -0.142159699E+02  -0.144185882E+02  -0.145981592E+02  -0.147312066E+02
   0.147990895E+06   0.885311962E+04  -0.143733464E+02  -0.140004871E+02  -0.143206787E+02  -0.143858224E+02  -0.143183943E+02  -0.141934422E+02  -0.148555350E+02  -0.142031548E+02  -0.144107745E+02  -0.145933464E+02  -0.147283943E+02
   0.149605895E+06   0.879468600E+04  -0.143688312E+02  -0.139820259E+02  -0.143096554E+02  -0.143803775E+02  -0.143157385E+02  -0.141926459E+02  -0.148389333E+02  -0.141912017E+02  -0.144034701E+02  -0.145888312E+02  -0.147257385E+02
   0.151315895E+06   0.873382974E+04  -0.143640471E+02  -0.139627177E+02  -0.142980934E+02  -0.143746252E+02  -0.143128911E+02  -0.141917350E+02  -0.148215616E+02  -0.141786714E+02  -0.143957812E+02  -0.145840471E+02  -0.147228911E+02
   0.153025895E+06   0.867410270E+04  -0.143591679E+02  -0.139431809E+02  -0.142863740E+02  -0.143687688E+02  -0.143099662E+02  -0.141907644E+02  -0.148031809E+02  -0.141659748E+02  -0.143879705E+02  -0.145791679E+02  -0.147203653E+02
   0.154735895E+06   0.861533986E+04  -0.143540975E+02  -0.139230739E+02  -0.142742865E+02  -0.143626959E+02  -0.143069006E+02  -0.141897038E+02  -0.147830739E+02  -0.141528849E+02  -0.143798928E+02  -0.145740975E+02  -0.147183022E+02
   0.156445895E+06   0.855768821E+04  -0.143490711E+02  -0.139032954E+02  -0.142623758E+02  -0.143566861E+02  -0.143038413E+02  -0.141886114E+02  -0.147632954E+02  -0.141399907E+02  -0.143719160E+02  -0.145690711E+02  -0.147162263E+02
   0.158155895E+06   0.850108092E+04  -0.143440937E+02  -0.138838329E+02  -0.142506386E+02  -0.143507429E+02  -0.143007951E+02  -0.141874965E+02  -0.147438329E+02  -0.141272879E+02  -0.143640415E+02  -0.145640937E+02  -0.147141458E+02
   0.159865895E+06   0.844534148E+04  -0.143391178E+02  -0.138645942E+02  -0.142390068E+02  -0.143448163E+02  -0.142977210E+02  -0.141863242E+02  -0.147245942E+02  -0.141147052E+02  -0.143562131E+02  -0.145591178E+02  -0.147120226E+02
   0.161575895E+06   0.839058944E+04  -0.143341585E+02  -0.138456246E+02  -0.142275093E+02  -0.143389229E+02  -0.142946297E+02  -0.141851009E+02  -0.147056246E+02  -0.141022738E+02  -0.143484517E+02  -0.145541585E+02  -0.147098653E+02
   0.163285895E+06   0.833685956E+04  -0.143292289E+02  -0.138269463E+02  -0.142161637E+02  -0.143330767E+02  -0.142915332E+02  -0.141838376E+02  -0.146869463E+02  -0.140900115E+02  -0.143407724E+02  -0.145492289E+02  -0.147076854E+02
   0.164900895E+06   0.828694333E+04  -0.143245829E+02  -0.138095275E+02  -0.142055570E+02  -0.143275792E+02  -0.142885903E+02  -0.141825977E+02  -0.146695275E+02  -0.140785534E+02  -0.143335718E+02  -0.145445829E+02  -0.147055940E+02
   0.166610895E+06   0.823497899E+04  -0.143196948E+02  -0.137913424E+02  -0.141944637E+02  -0.143218046E+02  -0.142854751E+02  -0.141812554E+02  -0.146513424E+02  -0.140665735E+02  -0.143260243E+02  -0.145396948E+02  -0.147033653E+02
   0.168320895E+06   0.818395935E+04  -0.143148291E+02  -0.137734216E+02  -0.141835056E+02  -0.143160686E+02  -0.142823501E+02  -0.141798711E+02  -0.146334216E+02  -0.140547451E+02  -0.143185476E+02  -0.145348291E+02  -0.147011106E+02
   0.170030895E+06   0.813387048E+04  -0.143099727E+02  -0.137557481E+02  -0.141726679E+02  -0.143103577E+02  -0.142792026E+02  -0.141784325E+02  -0.146157481E+02  -0.140430529E+02  -0.143111278E+02  -0.145299727E+02  -0.146988176E+02
   0.171740895E+06   0.808466107E+04  -0.143049316E+02  -0.137366480E+02  -0.141605462E+02  -0.143044443E+02  -0.142759061E+02  -0.141768807E+02  -0.145971353E+02  -0.140305462E+02  -0.143029825E+02  -0.145249316E+02  -0.146963934E+02
   0.173450895E+06   0.803632670E+04  -0.142997535E+02  -0.137164401E+02  -0.141474111E+02  -0.142983821E+02  -0.142724963E+02  -0.141752390E+02  -0.145778114E+02  -0.140174111E+02  -0.142942680E+02  -0.145197535E+02  -0.146938676E+02
   0.175160895E+06   0.798885254E+04  -0.142945861E+02  -0.136965102E+02  -0.141344283E+02  -0.142923463E+02  -0.142690656E+02  -0.141735451E+02  -0.145587500E+02  -0.140044283E+02  -0.142856271E+02  -0.145145861E+02  -0.146913053E+02
   0.176870895E+06   0.794227569E+04  -0.142894377E+02  -0.136768784E+02  -0.141216122E+02  -0.142863459E+02  -0.142656211E+02  -0.141718045E+02  -0.145399701E+02  -0.139916122E+02  -0.142770708E+02  -0.145094377E+02  -0.146887128E+02
   0.178580895E+06   0.789653927E+04  -0.142843115E+02  -0.136575302E+02  -0.141089567E+02  -0.142803832E+02  -0.142621681E+02  -0.141700248E+02  -0.145214586E+02  -0.139789567E+02  -0.142685983E+02  -0.145043115E+02  -0.146860965E+02
   0.180290895E+06   0.785159636E+04  -0.142792095E+02  -0.136384529E+02  -0.140964560E+02  -0.142744591E+02  -0.142587102E+02  -0.141682110E+02  -0.145032033E+02  -0.139664560E+02  -0.142602079E+02  -0.144992095E+02  -0.146834606E+02
   0.181905895E+06   0.780985180E+04  -0.142744038E+02  -0.136206664E+02  -0.140847781E+02  -0.142688898E+02  -0.142554317E+02  -0.141664596E+02  -0.144861804E+02  -0.139547781E+02  -0.142523479E+02  -0.144944038E+02  -0.146809456E+02
