Started: 2026-06-09T16:35:59.876754
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/week1_nickel_study/ni_050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/15Msol_RSG.short
 We have         3208 profile zones.
 We have         3208 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           14 points
 Total energy of the model =   -6.4161114802470171E+050  ergs
 Total energy of the bomb =    1.6416111480247018E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
   59000   3.609240E+06   9.500000E+01   2.875755E-11   4.508729E+15
   60000   3.704240E+06   9.500000E+01   2.583449E-11   4.661735E+15
   61000   3.799240E+06   9.500000E+01   2.294990E-11   4.816149E+15
   62000   3.894240E+06   9.500000E+01   2.097129E-11   4.972147E+15
   63000   3.989240E+06   9.500000E+01   1.949045E-11   5.129602E+15
   64000   4.084240E+06   9.500000E+01   1.801772E-11   5.288469E+15
   65000   4.179240E+06   9.500000E+01   1.657952E-11   5.448877E+15
   66000   4.274240E+06   9.500000E+01   1.520691E-11   5.610622E+15
   67000   4.369240E+06   9.500000E+01   1.392548E-11   5.773814E+15
   68000   4.464240E+06   9.500000E+01   1.293338E-11   5.938417E+15
   69000   4.559240E+06   9.500000E+01   1.225624E-11   6.104310E+15
   70000   4.654240E+06   9.500000E+01   1.159323E-11   6.271642E+15
   71000   4.749240E+06   9.500000E+01   1.094227E-11   6.440217E+15
   72000   4.844240E+06   9.500000E+01   1.036080E-11   6.610137E+15
   73000   4.939240E+06   9.500000E+01   9.869274E-12   6.781348E+15
   74000   5.034240E+06   9.500000E+01   9.326438E-12   6.953770E+15
   75000   5.129240E+06   9.500000E+01   8.754888E-12   7.127512E+15
   76000   5.224240E+06   9.500000E+01   8.176118E-12   7.302383E+15
   77000   5.319240E+06   9.500000E+01   7.608030E-12   7.478539E+15
   78000   5.414240E+06   9.500000E+01   7.063852E-12   7.655803E+15
   79000   5.509240E+06   9.500000E+01   6.552192E-12   7.834271E+15
   80000   5.604240E+06   9.500000E+01   6.204633E-12   8.013853E+15
   81000   5.699240E+06   9.500000E+01   5.908470E-12   8.194549E+15
   82000   5.794240E+06   9.500000E+01   5.625964E-12   8.376361E+15
   83000   5.889240E+06   9.500000E+01   5.356393E-12   8.559212E+15
   84000   5.984240E+06   9.500000E+01   5.099229E-12   8.743166E+15
   85000   6.079240E+06   9.500000E+01   4.854627E-12   8.928101E+15
   86000   6.174240E+06   9.500000E+01   4.644005E-12   9.114113E+15
   87000   6.269240E+06   9.500000E+01   4.438574E-12   9.301062E+15
   88000   6.364240E+06   9.500000E+01   4.238699E-12   9.489052E+15
   89000   6.459240E+06   9.500000E+01   4.044811E-12   9.677944E+15
   90000   6.554240E+06   9.500000E+01   3.857345E-12   9.867834E+15
   91000   6.649240E+06   9.500000E+01   3.676693E-12   1.005860E+16
   92000   6.744240E+06   9.500000E+01   3.503180E-12   1.025031E+16
   93000   6.839240E+06   9.500000E+01   3.337045E-12   1.044289E+16
   94000   6.934240E+06   9.500000E+01   3.178433E-12   1.063634E+16
   95000   7.029240E+06   9.500000E+01   3.043024E-12   1.083066E+16
   96000   7.124240E+06   9.500000E+01   2.930976E-12   1.102577E+16
   97000   7.219240E+06   9.500000E+01   2.823325E-12   1.122175E+16
   98000   7.314240E+06   9.500000E+01   2.719834E-12   1.141843E+16
   99000   7.409240E+06   9.500000E+01   2.620301E-12   1.161596E+16
  100000   7.504240E+06   9.500000E+01   2.524548E-12   1.181417E+16
  101000   7.599240E+06   9.500000E+01   2.432423E-12   1.201311E+16
  102000   7.694240E+06   9.500000E+01   2.343791E-12   1.221276E+16
  103000   7.789240E+06   9.500000E+01   2.258527E-12   1.241299E+16
  104000   7.884240E+06   9.500000E+01   2.176519E-12   1.261391E+16
  105000   7.979240E+06   9.500000E+01   2.097663E-12   1.281542E+16
  106000   8.074240E+06   9.500000E+01   2.021857E-12   1.301740E+16
  107000   8.169240E+06   9.500000E+01   1.949007E-12   1.322000E+16
  108000   8.264240E+06   9.500000E+01   1.879019E-12   1.342311E+16
  109000   8.359240E+06   9.500000E+01   1.811801E-12   1.362660E+16
  110000   8.454240E+06   9.500000E+01   1.747263E-12   1.383058E+16
  111000   8.549240E+06   9.500000E+01   1.685316E-12   1.403508E+16
  112000   8.644240E+06   9.500000E+01   1.625873E-12   1.423995E+16
  113000   8.739240E+06   9.500000E+01   1.568846E-12   1.444517E+16
  114000   8.834240E+06   9.500000E+01   1.514147E-12   1.465083E+16
  115000   8.929240E+06   9.500000E+01   1.461693E-12   1.485693E+16
  116000   9.024240E+06   9.500000E+01   1.411397E-12   1.506332E+16
  117000   9.119240E+06   9.500000E+01   1.363177E-12   1.526993E+16
  118000   9.214240E+06   9.500000E+01   1.316951E-12   1.547685E+16
  119000   9.309240E+06   9.500000E+01   1.272638E-12   1.568413E+16
  120000   9.404240E+06   9.500000E+01   1.230160E-12   1.589173E+16
  121000   9.499240E+06   9.500000E+01   1.189441E-12   1.609954E+16
  122000   9.594240E+06   9.500000E+01   1.150406E-12   1.630751E+16
  123000   9.689240E+06   9.500000E+01   1.112982E-12   1.651569E+16
  124000   9.784240E+06   9.500000E+01   1.077100E-12   1.672414E+16
  125000   9.879240E+06   9.500000E+01   1.042691E-12   1.693290E+16
  126000   9.974240E+06   9.500000E+01   1.010791E-12   1.714191E+16
  127000   1.006924E+07   9.500000E+01   9.835793E-13   1.735110E+16
  128000   1.016424E+07   9.500000E+01   9.580135E-13   1.756043E+16
  129000   1.025924E+07   9.500000E+01   9.332820E-13   1.776991E+16
  130000   1.035424E+07   9.500000E+01   9.093480E-13   1.797961E+16
  131000   1.044924E+07   9.500000E+01   8.861769E-13   1.818956E+16
  132000   1.054424E+07   9.500000E+01   8.637368E-13   1.839977E+16
  133000   1.063924E+07   9.500000E+01   8.419975E-13   1.861018E+16
  134000   1.073424E+07   9.500000E+01   8.209306E-13   1.882074E+16
  135000   1.082924E+07   9.500000E+01   8.005098E-13   1.903141E+16
  136000   1.092424E+07   9.500000E+01   7.807099E-13   1.924221E+16
  137000   1.101924E+07   9.500000E+01   7.615074E-13   1.945319E+16
  138000   1.111424E+07   9.500000E+01   7.428800E-13   1.966439E+16
  139000   1.120924E+07   9.500000E+01   7.248065E-13   1.987581E+16
  140000   1.130424E+07   9.500000E+01   7.072669E-13   2.008744E+16
  141000   1.139924E+07   9.500000E+01   6.902422E-13   2.029923E+16
  142000   1.149424E+07   9.500000E+01   6.737144E-13   2.051112E+16
  143000   1.158924E+07   9.500000E+01   6.576661E-13   2.072312E+16
  144000   1.168424E+07   9.500000E+01   6.420810E-13   2.093522E+16
  145000   1.177924E+07   9.500000E+01   6.269434E-13   2.114749E+16
  146000   1.187424E+07   9.500000E+01   6.122383E-13   2.135994E+16
  147000   1.196924E+07   9.500000E+01   5.979512E-13   2.157258E+16
  148000   1.206424E+07   9.500000E+01   5.840686E-13   2.178542E+16
  149000   1.215924E+07   9.500000E+01   5.705771E-13   2.199841E+16
  150000   1.225424E+07   9.500000E+01   5.574641E-13   2.221151E+16
  151000   1.234924E+07   9.500000E+01   5.447175E-13   2.242470E+16
  152000   1.244424E+07   9.500000E+01   5.323255E-13   2.263797E+16
  153000   1.253924E+07   9.500000E+01   5.202769E-13   2.285135E+16
  154000   1.263424E+07   9.500000E+01   5.085609E-13   2.306487E+16
  155000   1.272924E+07   9.500000E+01   4.971671E-13   2.327855E+16
  156000   1.282424E+07   9.500000E+01   4.860853E-13   2.349240E+16
  157000   1.291924E+07   9.500000E+01   4.753059E-13   2.370642E+16
  158000   1.301424E+07   9.500000E+01   4.648196E-13   2.392058E+16
  159000   1.310924E+07   9.500000E+01   4.546173E-13   2.413485E+16
  160000   1.320424E+07   9.500000E+01   4.446903E-13   2.434921E+16
  161000   1.329924E+07   9.500000E+01   4.350301E-13   2.456363E+16
  162000   1.339424E+07   9.500000E+01   4.256287E-13   2.477813E+16
  163000   1.348924E+07   9.500000E+01   4.164782E-13   2.499273E+16
  164000   1.358424E+07   9.500000E+01   4.075710E-13   2.520745E+16
  165000   1.367924E+07   9.500000E+01   3.988997E-13   2.542232E+16
  166000   1.377424E+07   9.500000E+01   3.904573E-13   2.563733E+16
  167000   1.386924E+07   9.500000E+01   3.822368E-13   2.585249E+16
  168000   1.396424E+07   9.500000E+01   3.742316E-13   2.606778E+16
  169000   1.405924E+07   9.500000E+01   3.664354E-13   2.628317E+16
  170000   1.415424E+07   9.500000E+01   3.588419E-13   2.649865E+16
  171000   1.424924E+07   9.500000E+01   3.514450E-13   2.671420E+16
  172000   1.434424E+07   9.500000E+01   3.442389E-13   2.692980E+16
  173000   1.443924E+07   9.500000E+01   3.372181E-13   2.714547E+16
  174000   1.453424E+07   9.500000E+01   3.303769E-13   2.736122E+16
  175000   1.462924E+07   9.500000E+01   3.237103E-13   2.757708E+16
  176000   1.472424E+07   9.500000E+01   3.172130E-13   2.779306E+16
  177000   1.481924E+07   9.500000E+01   3.108800E-13   2.800917E+16
  178000   1.491424E+07   9.500000E+01   3.047067E-13   2.822541E+16
  179000   1.500924E+07   9.500000E+01   2.986883E-13   2.844177E+16
  180000   1.510424E+07   9.500000E+01   2.928203E-13   2.865824E+16
  181000   1.519924E+07   9.500000E+01   2.870985E-13   2.887478E+16
  182000   1.529424E+07   9.500000E+01   2.815185E-13   2.909140E+16
  183000   1.538924E+07   9.500000E+01   2.760763E-13   2.930806E+16
  184000   1.548424E+07   9.500000E+01   2.707679E-13   2.952478E+16
  185000   1.557924E+07   9.500000E+01   2.655896E-13   2.974155E+16
  186000   1.567424E+07   9.500000E+01   2.605375E-13   2.995839E+16
  187000   1.576924E+07   9.500000E+01   2.556081E-13   3.017531E+16
  188000   1.586424E+07   9.500000E+01   2.507979E-13   3.039234E+16
  189000   1.595924E+07   9.500000E+01   2.461036E-13   3.060948E+16
  190000   1.605424E+07   9.500000E+01   2.415218E-13   3.082672E+16
  191000   1.614924E+07   9.500000E+01   2.370493E-13   3.104408E+16
  192000   1.624424E+07   9.500000E+01   2.326832E-13   3.126154E+16
  193000   1.633924E+07   9.500000E+01   2.284205E-13   3.147908E+16
  194000   1.643424E+07   9.500000E+01   2.242582E-13   3.169670E+16
  195000   1.652924E+07   9.500000E+01   2.201936E-13   3.191438E+16
  196000   1.662424E+07   9.500000E+01   2.162239E-13   3.213210E+16
  197000   1.671924E+07   9.500000E+01   2.123465E-13   3.234987E+16
  198000   1.681424E+07   9.500000E+01   2.085590E-13   3.256767E+16
  199000   1.690924E+07   9.500000E+01   2.048587E-13   3.278553E+16
 Done! :-) tend reached

Finished: 2026-06-09T18:03:13.150870
Exit code: 0
Elapsed: 5233.3 s
